INFO 2025-06-16 14:33:31,258 auth_utils JWT token generated for user ID 4
INFO 2025-06-16 14:33:31,258 auth_utils Refresh token generated for user ID 4
INFO 2025-06-16 14:33:31,259 views User logged in successfully: krishna420 (ID: 4)
INFO 2025-06-16 14:33:31,264 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 14:33:31,273 views Profile retrieved successfully for user ID 4
INFO 2025-06-16 14:33:31,302 views Courses retrieved successfully
INFO 2025-06-16 14:33:31,316 views Courses retrieved successfully
INFO 2025-06-16 14:33:55,625 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 14:33:55,626 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 14:33:55,627 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 14:33:55,631 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:33:55,647 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 14:33:55,677 views Courses retrieved successfully
INFO 2025-06-16 14:33:55,690 views Courses retrieved successfully
INFO 2025-06-16 14:34:16,008 views Courses retrieved successfully
INFO 2025-06-16 14:34:16,028 views Courses retrieved successfully
INFO 2025-06-16 14:34:22,086 views Course retrieved successfully: ID 1
INFO 2025-06-16 14:34:22,100 views Course retrieved successfully: ID 1
INFO 2025-06-16 14:34:24,446 views Courses retrieved successfully
INFO 2025-06-16 14:34:24,472 views Courses retrieved successfully
INFO 2025-06-16 14:36:07,011 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:36:07,027 views Course created successfully: Machine Learning (ID: 2) by instructor ID 1
INFO 2025-06-16 14:36:07,047 views Courses retrieved successfully
INFO 2025-06-16 14:36:07,064 views Courses retrieved successfully
INFO 2025-06-16 14:36:12,661 views Course retrieved successfully: ID 2
INFO 2025-06-16 14:36:12,677 views Course retrieved successfully: ID 2
INFO 2025-06-16 14:36:16,753 views Courses retrieved successfully
INFO 2025-06-16 14:36:16,765 views Courses retrieved successfully
INFO 2025-06-16 14:38:07,936 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:38:07,964 views Course created successfully: MERN Full Stack Web Development (ID: 3) by instructor ID 1
INFO 2025-06-16 14:38:07,997 views Courses retrieved successfully
INFO 2025-06-16 14:38:08,025 views Courses retrieved successfully
INFO 2025-06-16 14:38:52,999 auth_utils JWT token generated for user ID 4
INFO 2025-06-16 14:38:53,000 auth_utils Refresh token generated for user ID 4
INFO 2025-06-16 14:38:53,000 views User logged in successfully: krishna420 (ID: 4)
INFO 2025-06-16 14:38:53,004 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 14:38:53,015 views Profile retrieved successfully for user ID 4
INFO 2025-06-16 14:38:53,052 views Courses retrieved successfully
INFO 2025-06-16 14:38:53,068 views Courses retrieved successfully
INFO 2025-06-16 14:39:39,890 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 14:39:39,890 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 14:39:39,891 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 14:39:39,895 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:39:39,910 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 14:39:39,943 views Courses retrieved successfully
INFO 2025-06-16 14:39:39,959 views Courses retrieved successfully
INFO 2025-06-16 14:40:21,067 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 14:40:21,069 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 14:40:21,069 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 14:40:21,075 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:40:21,092 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 14:40:21,128 views Courses retrieved successfully
INFO 2025-06-16 14:40:21,142 views Courses retrieved successfully
INFO 2025-06-16 14:43:34,129 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:43:34,163 views Course created successfully: Data Analytics (ID: 4) by instructor ID 1
INFO 2025-06-16 14:43:34,210 views Courses retrieved successfully
INFO 2025-06-16 14:43:34,230 views Courses retrieved successfully
INFO 2025-06-16 16:56:22,539 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:56:23,195 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:56:33,755 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:56:34,209 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:56:43,767 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:56:44,109 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:56:51,565 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:56:51,912 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:56:54,179 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:56:54,608 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:12,451 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:58:12,920 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:15,256 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:58:15,664 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:35,365 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:47,004 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
